Type	Var1	Var2	pPerm	pPearson	rPearson
Outlier:HAllA	flagellum_organization	purine_ribonucleoside_metabolic_process	0.0	0.653294340454	0.0297091963973
Outlier:HAllA	flagellum_assembly	peptidoglycan_based_cell_wall_biogenesis	0.0	0.79399798058	0.0172730246825
Outlier:HAllA	glutamine_family_amino_acid_catabolic_process	macromolecule_metabolic_process	0.0	0.891453839126	0.009027514856
Outlier:Both	cell_wall_macromolecule_metabolic_process	protein_metabolic_process	0.0	1.63695406712e-113	0.945435838734
Outlier:HAllA	drug_transmembrane_transport	small_molecule_catabolic_process	0.0	0.577154138613	-0.0368714045799
Outlier:Both	indole_derivative_biosynthetic_process	organic_acid_biosynthetic_process	0.0	1.83953077091e-90	0.911758885747
Outlier:None	smoker	translation	0.57	0.632189531423	-0.0316565177833
Outlier:Both	DNA_metabolic_process	nucleoside_triphosphate_biosynthetic_process	0.0	1.44684942843e-91	0.913786650194
Outlier:HAllA	proton_transport	respiratory_electron_transport_chain	0.0	0.805161537844	0.0163173090558
Outlier:Both	hexose_catabolic_process	purine_ribonucleotide_biosynthetic_process	0.0	1.47894078862e-92	0.91556387768
Outlier:Both	oxidoreduction_coenzyme_metabolic_process	oxoacid_metabolic_process	0.0	7.51008830501e-115	0.946924739429
Outlier:None	antibiotics	ion_transmembrane_transport	0.635	0.582457247056	0.0363593955101
Outlier:HAllA	fat_soluble_vitamin_metabolic_process	nucleoside_monophosphate_metabolic_process	0.0	0.695096064275	0.0259246361469
Outlier:Both	peptidoglycan_based_cell_wall_biogenesis	transcription_termination	0.0	1.91661990906e-175	0.9846001163
Outlier:HAllA	ATP_biosynthetic_process	molybdopterin_cofactor_biosynthetic_process	0.0	0.968414421248	-0.00261949689691
Outlier:HAllA	cell_projection_assembly	organophosphate_metabolic_process	0.0	0.643088816591	-0.0306475515656
Outlier:HAllA	regulation_of_cell_morphogenesis	response_to_antibiotic	0.0	0.672446759601	-0.0279639522109
Outlier:Both	amine_metabolic_process	cellular_ketone_metabolic_process	0.0	2.65160677873e-92	0.915112598725
Outlier:None	smoker	amine_metabolic_process	0.37	0.976034363239	0.00198733086903
Outlier:Both	cell_wall_macromolecule_biosynthetic_process	nucleobase__nucleoside__nucleotide_and_nucleic_acid_metabolic_process	0.0	2.44399625048e-158	0.978208481721
Outlier:HAllA	amine_catabolic_process	asexual_sporulation	0.0	0.609924374077	0.0337409494275
Outlier:HAllA	patient	purine_ribonucleotide_biosynthetic_process	0.0	0.586008301667	0.0360177542539
Outlier:Both	polysaccharide_biosynthetic_process	protein_folding	0.0	5.48409124024e-91	0.912730202495
Outlier:HAllA	alcohol_metabolic_process	peptide_biosynthetic_process	0.0	0.750634819848	0.0210215900831
Outlier:None	age	RNA_modification	0.52	0.730028218556	-0.0228259901869
Outlier:HAllA	cellular_iron_ion_homeostasis	ubiquinone_biosynthetic_process	0.0	0.856648626064	0.0119497681859
Outlier:HAllA	di___tri_valent_inorganic_cation_homeostasis	regulation_of_cell_morphogenesis	0.0	0.832942962576	-0.0139531018349
Outlier:Both	cell_wall_macromolecule_metabolic_process	cellular_cell_wall_macromolecule_metabolic_process	0.0	1.25643027123e-287	0.998397517759
Outlier:HAllA	ion_transmembrane_transport	locomotion	0.0	0.975149199935	0.00206075548416
Outlier:HAllA	amine_catabolic_process	glucose_transport	0.0	0.848828785204	0.0126093204041
Outlier:Both	cellular_metabolic_compound_salvage	peptidoglycan_based_cell_wall_biogenesis	0.0	1.07113733669e-98	0.925759822898
Outlier:HAllA	cell_redox_homeostasis	membrane_lipid_biosynthetic_process	0.0	0.732108195654	0.0226431132866
Outlier:HAllA	ileal	ribonucleoside_triphosphate_biosynthetic_process	0.0	0.83474487403	-0.0138004005381
Outlier:Both	nucleoside_metabolic_process	peptidoglycan_biosynthetic_process	0.0	3.15573446409e-176	0.984842657558
Outlier:None	pancol	disaccharide_transport	0.31	0.999045632338	7.91283540477e-05
Outlier:HAllA	lipid_metabolic_process	protein_transport	0.0	0.862706307403	0.0114396559049
Outlier:Both	nucleoside_phosphate_metabolic_process	nucleotide_metabolic_process	0.0	0.0	1.0
Outlier:HAllA	acetyl_CoA_metabolic_process	ubiquinone_metabolic_process	0.0	0.929210137601	-0.0058769851976
Outlier:HAllA	ribonucleoside_triphosphate_metabolic_process	ubiquinone_biosynthetic_process	0.0	0.663580041738	-0.0287694446546
Outlier:HAllA	cell_wall_organization_or_biogenesis	heme_biosynthetic_process	0.0	0.719185926116	0.0237821218146
Outlier:HAllA	cellular_component_movement	response_to_biotic_stimulus	0.0	0.664223934769	0.0287108089474
Outlier:Both	nucleotide_metabolic_process	purine_nucleoside_triphosphate_biosynthetic_process	0.0	2.89941931537e-117	0.949504804581
Outlier:None	gender	ubiquinone_metabolic_process	0.31	0.595594798723	0.0351001710033
Outlier:HAllA	RNA_methylation	behavior	0.0	0.886038797788	-0.00948087204777
Outlier:Both	glycolysis	monosaccharide_metabolic_process	0.0	1.18569403191e-97	0.924121089546
Outlier:Both	nucleobase__nucleoside_and_nucleotide_interconversion	protein_complex_disassembly	0.0	1.39985265947e-181	0.986400056042
Outlier:Both	cofactor_biosynthetic_process	porphyrin_biosynthetic_process	0.0	1.37681147034e-82	0.895762556122
Outlier:HAllA	Mo_molybdopterin_cofactor_biosynthetic_process	cellular_component_macromolecule_biosynthetic_process	0.0	0.891363047231	-0.00903511258992
Outlier:Both	cellular_lipid_catabolic_process	organic_acid_catabolic_process	0.0	9.24206313166e-120	0.952038570048
Outlier:None	pancol	aerobic_respiration	0.52	0.943947919512	0.00465118265898
Outlier:Both	branched_chain_family_amino_acid_metabolic_process	organophosphate_metabolic_process	0.0	1.19376048416e-85	0.902319086951
Outlier:HAllA	cellular_catabolic_process	protein_localization	0.0	0.902088045617	0.00813840388888
Outlier:Both	glutamine_family_amino_acid_biosynthetic_process	indole_derivative_metabolic_process	0.0	4.14184482031e-86	0.903265220508
Outlier:Both	cofactor_metabolic_process	organic_acid_biosynthetic_process	0.0	4.3059504639e-102	0.930839510588
Outlier:HAllA	polysaccharide_catabolic_process	pteridine_and_derivative_metabolic_process	0.0	0.938488225986	-0.00510508080387
Outlier:HAllA	establishment_of_competence_for_transformation	response_to_chemical_stimulus	0.0	0.968480747927	-0.00261399335737
Outlier:HAllA	purine_nucleoside_triphosphate_biosynthetic_process	respiratory_electron_transport_chain	0.0	0.643272768042	0.0306305841908
Outlier:Both	ciliary_or_flagellar_motility	localization_of_cell	0.0	0.0	1.0
Outlier:HAllA	cellular_homeostasis	polyamine_transport	0.0	0.561777289624	-0.0383686787287
Outlier:HAllA	anaerobic_respiration	regulation_of_cell_morphogenesis	0.0	0.860779894832	-0.011601802788
Outlier:Both	mitochondrion_organization	peptidoglycan_based_cell_wall_biogenesis	0.0	4.82124122321e-144	0.970844093545
Outlier:None	Mo_molybdopterin_cofactor_metabolic_process	peptidoglycan_based_cell_wall_biogenesis	0.36	0.875037414383	-0.0104033151682
Outlier:HAllA	lipopolysaccharide_biosynthetic_process	organic_acid_metabolic_process	0.0	0.707742839264	0.0247966240105
Outlier:HAllA	flagellum_assembly	macromolecule_metabolic_process	0.0	0.578820626309	0.0367102716753
Outlier:Both	phospholipid_biosynthetic_process	pyrimidine_nucleotide_metabolic_process	0.0	2.31500756811e-85	0.901722155141
Outlier:HAllA	nucleoside_phosphate_metabolic_process	vitamin_K_metabolic_process	0.0	0.932249278147	0.0056240569034
Outlier:HAllA	DNA_recombination	electron_transport_chain	0.0	0.912673310943	0.0072548332067
Outlier:Both	molybdopterin_cofactor_metabolic_process	quinone_cofactor_biosynthetic_process	0.0	4.26972180059e-82	0.894667371112
Outlier:HAllA	aromatic_compound_catabolic_process	methionine_biosynthetic_process	0.0	0.928338129683	0.00594957245675
Outlier:Both	cellular_amine_metabolic_process	translational_elongation	0.0	1.25720274748e-121	0.953847322046
Outlier:HAllA	behavior	cofactor_biosynthetic_process	0.0	0.807863898117	0.0160864745155
Outlier:Both	cellular_aromatic_compound_metabolic_process	organic_acid_metabolic_process	0.0	1.40250689126e-152	0.975499928879
Outlier:Both	nucleobase__nucleoside__nucleotide_and_nucleic_acid_biosynthetic_process	ribonucleoside_triphosphate_metabolic_process	0.0	2.73400615651e-133	0.963675511973
Outlier:HAllA	chemotaxis	multi_organism_process	0.0	0.98559158628	-0.00119469195081
Outlier:Both	DNA_recombination	peptidoglycan_biosynthetic_process	0.0	3.42738651964e-105	0.935160723568
Outlier:None	pancol	mitochondrial_translation	0.89	0.617542506528	-0.0330240996122
Outlier:Both	pantothenate_biosynthetic_process	peptidoglycan_biosynthetic_process	0.0	8.31915814099e-89	0.908624872097
Outlier:Both	purine_base_biosynthetic_process	tRNA_aminoacylation_for_protein_translation	0.0	2.29787433784e-94	0.918710881341
Outlier:HAllA	nucleoside_monophosphate_metabolic_process	vitamin_K_biosynthetic_process	0.0	0.695096064275	0.0259246361469
Outlier:Both	biosynthetic_process	folic_acid_and_derivative_metabolic_process	0.0	4.60327970507e-109	0.940169887219
Outlier:None	gender	amine_catabolic_process	0.28	0.595154138333	-0.0351422010582
Outlier:Both	establishment_of_protein_localization	polysaccharide_biosynthetic_process	0.0	3.31437468906e-82	0.894913517155
Outlier:HAllA	ATP_synthesis_coupled_electron_transport	purine_ribonucleoside_monophosphate_biosynthetic_process	0.0	0.675648829634	0.0276740780629
Outlier:HAllA	cellular_biosynthetic_process	localization_of_cell	0.0	0.91932326852	-0.00670041636959
Outlier:Both	chemotaxis	taxis	0.0	0.0	1.0
Outlier:Both	DNA_recombination	transcription_termination	0.0	5.03556282208e-99	0.926266659302
Outlier:None	smoker	DNA_duplex_unwinding	0.64	0.841845356102	-0.0131993793379
Outlier:HAllA	menaquinone_metabolic_process	methylation	0.0	0.581635944224	-0.0364385489432
Outlier:Both	cellular_amino_acid_derivative_biosynthetic_process	indolalkylamine_biosynthetic_process	0.0	7.68193020206e-92	0.91428390059
Outlier:None	ileal	histidine_family_amino_acid_biosynthetic_process	0.69	0.601306820857	-0.0345566254601
Outlier:None	antibiotics	cellular_aromatic_compound_metabolic_process	0.41	0.638980500638	0.0310270211477
Outlier:HAllA	glycine_metabolic_process	purine_ribonucleoside_metabolic_process	0.0	0.907486312339	-0.00768763071626
Outlier:Both	purine_nucleoside_metabolic_process	tRNA_processing	0.0	4.11822914212e-100	0.927922268894
Outlier:Both	cellular_component_macromolecule_biosynthetic_process	tRNA_processing	0.0	9.49019600016e-100	0.927374557417
Outlier:HAllA	cellular_iron_ion_homeostasis	secretion_by_cell	0.0	0.87131569745	-0.0107158199577
Outlier:HAllA	cell_wall_macromolecule_metabolic_process	flagellum_organization	0.0	0.873475815926	0.0105344108416
Outlier:HAllA	localization_of_cell	ribosome_assembly	0.0	0.967822674672	-0.00266859861449
Outlier:HAllA	RNA_methylation	menaquinone_biosynthetic_process	0.0	0.82142026611	-0.0149313669787
Outlier:HAllA	branched_chain_family_amino_acid_catabolic_process	protein_folding	0.0	0.648786867012	0.0301228959382
Outlier:Both	cell_wall_biogenesis	nucleotide_biosynthetic_process	0.0	7.01025950295e-110	0.941175183254
Outlier:None	immunosup	riboflavin_and_derivative_metabolic_process	0.55	0.682747563339	0.0270333197849
Outlier:Both	macromolecule_methylation	nucleobase__nucleoside__nucleotide_and_nucleic_acid_metabolic_process	0.0	2.68443682176e-94	0.918595616967
Outlier:HAllA	Mo_molybdopterin_cofactor_biosynthetic_process	disaccharide_transport	0.0	0.934098510758	-0.00547019725406
Outlier:None	pancol	ion_transmembrane_transport	0.5	0.785644704422	-0.0179904909368
Outlier:HAllA	coenzyme_metabolic_process	flagellum_organization	0.0	0.890111426645	-0.00913986400895
Outlier:Both	catabolic_process	monocarboxylic_acid_metabolic_process	0.0	1.49373288486e-80	0.891147258722
Outlier:HAllA	carboxylic_acid_biosynthetic_process	membrane_lipid_metabolic_process	0.0	0.687840573692	0.0265751575199
Outlier:Both	nucleobase__nucleoside__nucleotide_and_nucleic_acid_metabolic_process	purine_ribonucleotide_biosynthetic_process	0.0	1.1618462262e-100	0.928744296808
Outlier:Both	carbohydrate_metabolic_process	cellular_response_to_extracellular_stimulus	0.0	2.96355063599e-81	0.892764152037
Outlier:Both	nucleoside_triphosphate_biosynthetic_process	translation	0.0	2.44888192511e-107	0.937988383362
Outlier:HAllA	purine_nucleoside_biosynthetic_process	response_to_biotic_stimulus	0.0	0.807414988861	0.016124806613
Outlier:Both	heterocycle_metabolic_process	response_to_stress	0.0	1.44623466509e-115	0.947703397577
Outlier:Both	macromolecule_metabolic_process	protein_metabolic_process	0.0	6.69864494257e-196	0.989820260457
Outlier:Both	group_transfer_coenzyme_metabolic_process	nucleobase_metabolic_process	0.0	1.4446145452e-98	0.925557960343
Outlier:None	pancol	cell_wall_macromolecule_metabolic_process	0.56	0.846222386353	-0.0128294268082
Outlier:Both	cell_wall_organization_or_biogenesis	nucleobase__nucleoside_and_nucleotide_biosynthetic_process	0.0	1.5624409984e-88	0.908095475494
Outlier:HAllA	carboxylic_acid_transport	protein_amino_acid_dephosphorylation	0.0	0.704985578329	0.0250419327621
Outlier:HAllA	carboxylic_acid_biosynthetic_process	putrescine_transport	0.0	0.735487496921	0.0223463620897
Outlier:Both	peptidoglycan_metabolic_process	secretion_by_cell	0.0	2.93848796196e-89	0.909491970168
Outlier:HAllA	glycolysis	sodium_ion_transport	0.0	0.787213922193	0.0178555522173
Outlier:Both	glutamine_family_amino_acid_metabolic_process	oxidoreduction_coenzyme_metabolic_process	0.0	1.27058982566e-95	0.920826188864
Outlier:Both	amine_catabolic_process	serine_family_amino_acid_catabolic_process	0.0	1.45907187959e-85	0.902138609465
Outlier:Both	mitochondrion_organization	primary_metabolic_process	0.0	1.81688436894e-104	0.934176421987
Outlier:Both	cellular_biosynthetic_process	transcription_termination	0.0	6.37865413288e-95	0.919654487004
Outlier:Both	Mo_molybdopterin_cofactor_metabolic_process	molybdopterin_cofactor_biosynthetic_process	0.0	0.0	1.0
Outlier:Both	carbohydrate_catabolic_process	glycolysis	0.0	1.51058702636e-87	0.906162896348
Outlier:HAllA	NADP_metabolic_process	sodium_ion_transport	0.0	0.662294059063	0.028886619192
Outlier:Both	DNA_recombination	macromolecule_methylation	0.0	2.29943068235e-81	0.893015463111
Outlier:HAllA	aromatic_compound_catabolic_process	monosaccharide_biosynthetic_process	0.0	0.668664185211	0.0283070673398
Outlier:Both	thiamin_biosynthetic_process	water_soluble_vitamin_biosynthetic_process	0.0	6.11473980422e-103	0.932050343965
Outlier:Both	macromolecule_biosynthetic_process	ribonucleotide_metabolic_process	0.0	4.04809866371e-121	0.953362187084
Outlier:HAllA	nicotinamide_nucleotide_metabolic_process	regulation_of_anatomical_structure_morphogenesis	0.0	0.909919642191	-0.00748455674122
Outlier:Both	RNA_modification	nucleobase__nucleoside_and_nucleotide_biosynthetic_process	0.0	2.28287631268e-84	0.899629600087
Outlier:None	gender	isoprenoid_metabolic_process	0.45	0.581657870611	0.036436435104
Outlier:HAllA	carboxylic_acid_metabolic_process	chemotaxis	0.0	0.797893251422	-0.0169391523905
Outlier:HAllA	behavior	pyridine_nucleotide_metabolic_process	0.0	0.70187885892	-0.0253187431361
Outlier:HAllA	carbohydrate_transport	oxoacid_metabolic_process	0.0	0.745549585309	-0.0214653805992
Outlier:Both	ATP_metabolic_process	macromolecule_biosynthetic_process	0.0	5.86427168659e-90	0.910817755663
Outlier:Both	chorismate_metabolic_process	phosphate_metabolic_process	0.0	3.68518023366e-82	0.894810527957
Outlier:Both	mitochondrial_translation	nucleobase__nucleoside__nucleotide_and_nucleic_acid_biosynthetic_process	0.0	1.76289097809e-157	0.977824941874
Outlier:HAllA	DNA_metabolic_process	flagellum_organization	0.0	0.576967496774	-0.0368894645431
Outlier:HAllA	cellular_amino_acid_derivative_catabolic_process	flagellum_organization	0.0	0.722527070396	-0.0234869642707
Outlier:Both	catabolic_process	energy_derivation_by_oxidation_of_organic_compounds	0.0	5.36463023097e-90	0.910890416018
Outlier:Both	cellular_protein_complex_disassembly	mitochondrion_organization	0.0	9.59052145759e-177	0.985000680657
Outlier:Both	histidine_family_amino_acid_biosynthetic_process	small_molecule_biosynthetic_process	0.0	4.99568708767e-120	0.952301888182
Outlier:None	age	nucleobase__nucleoside_and_nucleotide_metabolic_process	0.77	0.850437424	0.0124735426501
Outlier:Both	cellular_biosynthetic_process	histidine_family_amino_acid_biosynthetic_process	0.0	5.26853268085e-85	0.900975618592
Outlier:Both	asexual_sporulation	reproduction	0.0	1.00812055228e-159	0.978813237743
Outlier:HAllA	cellular_di___tri_valent_inorganic_cation_homeostasis	flagellum_organization	0.0	0.954913302229	-0.00374019761197
Outlier:Both	NADP_metabolic_process	glucose_catabolic_process	0.0	8.67339172945e-128	0.959337880756
Outlier:HAllA	cell_projection_organization	vitamin_K_metabolic_process	0.0	0.955215188655	-0.00371512815935
Outlier:Both	nucleobase__nucleoside_and_nucleotide_metabolic_process	transcription_termination	0.0	4.79080897697e-107	0.937611974334
Outlier:HAllA	molybdopterin_cofactor_metabolic_process	ribonucleoside_triphosphate_biosynthetic_process	0.0	0.866160424132	-0.0111490918096
Outlier:Both	RNA_methylation	transcription_termination	0.0	9.25660217983e-86	0.902547318664
Outlier:None	smoker	cellular_amino_acid_and_derivative_metabolic_process	0.6	0.947057435349	-0.0043927678982
Outlier:Both	cell_wall_macromolecule_biosynthetic_process	tRNA_metabolic_process	0.0	3.47578719104e-152	0.975302538152
Outlier:Both	biosynthetic_process	nucleoside_triphosphate_metabolic_process	0.0	3.53754401545e-111	0.94273487627
Outlier:HAllA	nucleotide_biosynthetic_process	prosthetic_group_metabolic_process	0.0	0.740911633371	-0.0218709749355
Outlier:Both	fatty_acid_catabolic_process	lipid_catabolic_process	0.0	9.28201654275e-173	0.983738769992
Outlier:Both	arginine_biosynthetic_process	riboflavin_and_derivative_biosynthetic_process	0.0	2.48676366151e-83	0.897395730804
Outlier:Both	cellular_cation_homeostasis	di___tri_valent_inorganic_cation_homeostasis	0.0	1.15756400469e-114	0.94671825675
Outlier:HAllA	iron_ion_transport	putrescine_transport	0.0	0.807358269215	-0.0161296502528
Outlier:Both	histidine_family_amino_acid_biosynthetic_process	oxidoreduction_coenzyme_metabolic_process	0.0	1.34571201486e-106	0.937028039667
Outlier:None	age	cellular_amino_acid_metabolic_process	0.24	0.755939907431	-0.0205596125255
Outlier:HAllA	cell_wall_macromolecule_metabolic_process	cellular_response_to_starvation	0.0	0.90375773028	-0.00799894054774
Outlier:Both	glycosaminoglycan_biosynthetic_process	tRNA_modification	0.0	1.67815001101e-92	0.91546641668
Outlier:None	smoker	glycolysis	0.95	0.569391350964	-0.03762488613
Outlier:Both	cell_wall_macromolecule_biosynthetic_process	pantothenate_metabolic_process	0.0	1.55164437265e-93	0.917283126996
Outlier:Both	nucleoside_triphosphate_metabolic_process	pyruvate_metabolic_process	0.0	1.51417699497e-84	0.900008431957
Outlier:Both	biosynthetic_process	ribonucleoside_triphosphate_metabolic_process	0.0	1.52061774922e-100	0.928570301344
Outlier:Both	cellular_amino_acid_derivative_biosynthetic_process	cellular_biogenic_amine_biosynthetic_process	0.0	9.73060057031e-94	0.917634355182
Outlier:HAllA	nucleoside_triphosphate_biosynthetic_process	polyamine_transport	0.0	0.558315406177	-0.038708455469
Outlier:Both	glutamine_family_amino_acid_biosynthetic_process	tryptophan_biosynthetic_process	0.0	2.34445532309e-81	0.89299627827
Outlier:Both	alcohol_catabolic_process	nucleoside_monophosphate_metabolic_process	0.0	4.10855741574e-88	0.907277114805
Outlier:Both	cellular_aldehyde_metabolic_process	fatty_acid_metabolic_process	0.0	1.07012756702e-102	0.931705428458
Outlier:HAllA	chemotaxis	cofactor_biosynthetic_process	0.0	0.807863898117	0.0160864745155
Outlier:HAllA	methionine_biosynthetic_process	protein_amino_acid_dephosphorylation	0.0	0.800018468433	0.0167571764835
Outlier:HAllA	asexual_reproduction	transmembrane_transport	0.0	0.617202801277	0.0330559825084
Outlier:HAllA	amino_acid_activation	drug_transmembrane_transport	0.0	0.673795661533	-0.0278417752596
Outlier:HAllA	fermentation	two_component_signal_transduction_system__phosphorelay_	0.0	0.55695418437	-0.0388423348621
Outlier:Both	cellular_lipid_metabolic_process	monocarboxylic_acid_metabolic_process	0.0	1.89871039821e-130	0.96149731738
Outlier:Both	cellular_cell_wall_macromolecule_metabolic_process	peptidoglycan_biosynthetic_process	0.0	1.73501769519e-301	0.998787551362
Outlier:HAllA	2__deoxyribonucleotide_metabolic_process	signal_transmission	0.0	0.747772950357	-0.0212712296535
Outlier:Both	protein_transport	secretion	0.0	3.13691022268e-205	0.991568951518
Outlier:HAllA	purine_nucleoside_biosynthetic_process	response_to_inorganic_substance	0.0	0.760383877825	0.0201733892079
Outlier:Both	alcohol_catabolic_process	ribonucleoside_monophosphate_biosynthetic_process	0.0	4.55628789846e-81	0.892336693
Outlier:Both	alcohol_biosynthetic_process	polysaccharide_metabolic_process	0.0	6.28479903007e-85	0.900814716372
Outlier:HAllA	organic_acid_transport	reproduction	0.0	0.983478523521	0.00136992252781
Outlier:Both	aminoglycan_biosynthetic_process	cellular_protein_complex_disassembly	0.0	4.61488429154e-163	0.98020295429
Outlier:None	behavior	tRNA_aminoacylation_for_mitochondrial_protein_translation	0.38	0.813026060694	-0.0156460625516
Outlier:Both	histidine_family_amino_acid_biosynthetic_process	histidine_family_amino_acid_metabolic_process	0.0	3.36119946127e-149	0.973754150229
Outlier:Both	aspartate_family_amino_acid_biosynthetic_process	methionine_metabolic_process	0.0	5.91250484617e-132	0.962668320512
Outlier:Both	protein_complex_disassembly	tRNA_aminoacylation_for_protein_translation	0.0	7.09951660572e-139	0.967598453219
Outlier:Both	cellular_amino_acid_metabolic_process	cellular_aromatic_compound_metabolic_process	0.0	4.25874923606e-106	0.936370014037
Outlier:Both	alcohol_metabolic_process	cellular_nitrogen_compound_biosynthetic_process	0.0	5.7967809675e-93	0.916282589206
Outlier:Both	branched_chain_family_amino_acid_metabolic_process	nicotinamide_nucleotide_metabolic_process	0.0	3.5114070168e-82	0.894857449538
Outlier:Both	RNA_modification	one_carbon_metabolic_process	0.0	2.96483330314e-89	0.909484570068
Outlier:Both	cellular_homeostasis	small_molecule_metabolic_process	0.0	4.60641041522e-82	0.894593489574
Outlier:Both	molybdopterin_cofactor_metabolic_process	pteridine_and_derivative_metabolic_process	0.0	9.31702252165e-99	0.925853744863
Outlier:Both	mitochondrion_organization	nucleobase__nucleoside_and_nucleotide_interconversion	0.0	9.8989887664e-190	0.98846786277
Outlier:Both	cellular_biosynthetic_process	nucleobase__nucleoside_and_nucleotide_interconversion	0.0	3.49830864565e-113	0.945062370242
Outlier:HAllA	cell_redox_homeostasis	ubiquinone_biosynthetic_process	0.0	0.636075825613	0.0312959281713
Outlier:Both	generation_of_precursor_metabolites_and_energy	phosphorus_metabolic_process	0.0	4.26712385186e-90	0.911076889855
Outlier:HAllA	Mo_molybdopterin_cofactor_biosynthetic_process	nucleobase__nucleoside_and_nucleotide_metabolic_process	0.0	0.631850646415	0.0316880054375
Outlier:None	smoker	nucleoside_metabolic_process	0.64	0.817806716341	0.015238813075
Outlier:Both	alcohol_catabolic_process	glucose_metabolic_process	0.0	1.90363427787e-138	0.967313484229
Outlier:Both	DNA_metabolic_process	cellular_metabolic_process	0.0	8.51048782678e-94	0.91773491062
Outlier:Both	cellular_carbohydrate_metabolic_process	pyruvate_metabolic_process	0.0	1.28234388647e-88	0.908261761619
Outlier:Both	coenzyme_catabolic_process	cofactor_catabolic_process	0.0	0.0	1.0
Outlier:Both	cellular_amino_acid_derivative_biosynthetic_process	oxoacid_metabolic_process	0.0	6.22182565436e-89	0.908867794266
Outlier:Both	carboxylic_acid_metabolic_process	cellular_nitrogen_compound_biosynthetic_process	0.0	3.14306652991e-88	0.907504619309
Outlier:None	antibiotics	regulation_of_developmental_process	0.29	0.716793822816	0.0239937299299
Outlier:Both	amino_acid_activation	mitochondrion_organization	0.0	3.64338133933e-210	0.992368500455
Outlier:HAllA	cellular_aromatic_compound_metabolic_process	pilus_assembly	0.0	0.865585114889	0.0111974724751
Outlier:HAllA	nucleobase__nucleoside__nucleotide_and_nucleic_acid_catabolic_process	ubiquinone_metabolic_process	0.0	0.880977046043	0.00990505117561
Outlier:HAllA	cytochrome_complex_assembly	macromolecule_biosynthetic_process	0.0	0.960089618144	-0.00331041341158
Outlier:HAllA	asexual_sporulation	flagellum_assembly	0.0	0.989146551106	0.000899906498752
Outlier:Both	ion_transmembrane_transport	nucleoside_triphosphate_biosynthetic_process	0.0	4.98702603933e-135	0.964946117473
Outlier:HAllA	molybdopterin_cofactor_biosynthetic_process	nucleobase__nucleoside_and_nucleotide_metabolic_process	0.0	0.631850646415	0.0316880054375
Outlier:HAllA	alcohol_biosynthetic_process	menaquinone_biosynthetic_process	0.0	0.898442210659	0.00844305445286
Outlier:HAllA	gluconeogenesis	sodium_ion_transport	0.0	0.697162734744	0.0257397979799
Outlier:Both	cellular_amine_metabolic_process	pyridine_nucleotide_metabolic_process	0.0	3.1765366974e-91	0.913164780311
Outlier:Both	cellular_cell_wall_macromolecule_metabolic_process	cellular_metabolic_compound_salvage	0.0	3.68289116821e-101	0.929482198485
Outlier:Both	cellular_protein_complex_disassembly	tRNA_processing	0.0	8.83281144073e-99	0.925889654225
Outlier:HAllA	glucose_transport	ribonucleoside_triphosphate_metabolic_process	0.0	0.705287751009	0.0250150323339
Outlier:Both	arginine_biosynthetic_process	cellular_amino_acid_and_derivative_metabolic_process	0.0	4.36302591001e-96	0.9215925868
Outlier:None	antibiotics	macromolecule_methylation	0.36	0.984162689434	-0.00131318551355
Outlier:Both	response_to_extracellular_stimulus	response_to_stress	0.0	2.17307100889e-89	0.909741774937
Outlier:Both	nucleoside_triphosphate_metabolic_process	ribonucleotide_biosynthetic_process	0.0	1.06742954322e-171	0.983385274647
Outlier:None	age	transition_metal_ion_transport	0.92	0.859564730417	0.0117041192108
Outlier:Both	aspartate_family_amino_acid_metabolic_process	sulfur_compound_biosynthetic_process	0.0	2.83354827803e-93	0.916827523092
Outlier:Both	cellular_amino_acid_metabolic_process	response_to_extracellular_stimulus	0.0	1.17714259572e-84	0.900240005854
Outlier:Both	lysine_biosynthetic_process_via_diaminopimelate	nucleobase__nucleoside_and_nucleotide_interconversion	0.0	3.16391185988e-80	0.890388213094
Outlier:HAllA	mitochondrial_electron_transport__NADH_to_ubiquinone	ribonucleoside_monophosphate_biosynthetic_process	0.0	0.959113512757	-0.0033914472754
Outlier:HAllA	ribonucleoside_monophosphate_biosynthetic_process	vitamin_K_metabolic_process	0.0	0.727742602505	0.0230271475845
Outlier:Both	hexose_catabolic_process	nucleobase__nucleoside_and_nucleotide_biosynthetic_process	0.0	2.9970015556e-104	0.93387805443
Outlier:Both	nucleoside_triphosphate_metabolic_process	pantothenate_metabolic_process	0.0	4.56017802833e-82	0.894603311692
Outlier:None	antibiotics	branched_chain_family_amino_acid_metabolic_process	0.3	0.662588054471	0.0288598233585
Outlier:Both	nucleobase__nucleoside_and_nucleotide_interconversion	ribonucleotide_metabolic_process	0.0	1.21795872988e-108	0.939643207463
Outlier:Both	diaminopimelate_metabolic_process	lysine_biosynthetic_process	0.0	8.34393849726e-163	0.980099265413
Outlier:None	age	asexual_reproduction	0.56	0.918830067966	-0.00674151870859
Outlier:HAllA	cellular_glucan_metabolic_process	reproduction	0.0	0.814567523406	0.0155146864107
Outlier:None	smoker	glucose_metabolic_process	0.32	0.988729988357	0.000934447762057
Outlier:Both	amine_biosynthetic_process	cellular_amino_acid_derivative_biosynthetic_process	0.0	9.87414854326e-132	0.962497529362
Outlier:HAllA	cellular_lipid_metabolic_process	protein_transport	0.0	0.632827521029	0.0315972580288
